0,1,2,3,4
2024_8_6]9]46]43,024110,024110,"['3823', '1923', '1205', '1331', '1021', '1992', '1561', '1528', '2141', '478', '86', '1001', '2143', '13971', '233', '1614', '5981', '6642', '1760', '5546']","['+13150', '+13160', '+13170', '+13180', '+13190', '+13200', '+13210', '+13220', '+13230', '+13240', '+13250', '+13260', '+13270', '+13280', '+13290', '+13300', '+13310', '+13320', '+13330', '+13340']"
2024_8_6]9]46]43,030000,030000,"['2', '103', '5', '1048', '170', '68', '56', '72', '444', '1264', '18', '356', '161', '55', '26', '35', '369', '825', '493', '597']","['+16970', '+16980', '+16990', '+17000', '+17010', '+17020', '+17030', '+17040', '+17050', '+17060', '+17080', '+17090', '+17100', '+17110', '+17120', '+17160', '+17170', '+17180', '+17190', '+17200']"
2024_8_6]9]46]43,034020,034020,"['1959', '1434', '2926', '892', '2299', '1028', '1071', '2846', '2257', '200', '2012', '5031', '11643', '7174', '6171', '2672', '5829', '10834', '1412', '3601']","['+17030', '+17040', '+17050', '+17060', '+17070', '+17080', '+17090', '+17100', '+17110', '+17120', '+17130', '+17140', '+17150', '+17160', '+17170', '+17180', '+17190', '+17200', '+17210', '+17220']"
2024_8_6]9]46]43,103590,103590,"['990', '618', '1045', '654', '480', '506', '649', '306', '2855', '28', '668', '2049', '2609', '2483', '3543', '1198', '5298', '762', '1262', '2176']","['+21000', '+21050', '+21100', '+21150', '+21200', '+21250', '+21300', '+21350', '+21400', '+21450', '+21500', '+21550', '+21600', '+21650', '+21700', '+21750', '+21800', '+21850', '+21900', '+21950']"
2024_8_6]9]46]43,272210,272210,"['1239', '1505', '2300', '2615', '4847', '1072', '892', '1131', '10', '80', '1956', '6620', '1713', '1130', '2980', '2069', '1319', '310', '500', '322']","['+18860', '+18870', '+18880', '+18890', '+18900', '+18910', '+18920', '+18930', '+18940', '+18950', '+18960', '+18970', '+18980', '+18990', '+19000', '+19010', '+19020', '+19030', '+19040', '+19050']"
2024_8_6]9]46]43,316140,316140,"['1466', '4568', '3917', '1058', '2776', '2080', '7551', '6208', '9337', '5017', '1274', '4286', '7532', '11489', '22653', '4510', '1838', '2428', '1444', '984']","['+14410', '+14420', '+14430', '+14440', '+14450', '+14460', '+14470', '+14480', '+14490', '+14500', '+14510', '+14520', '+14530', '+14540', '+14550', '+14560', '+14570', '+14580', '+14590', '+14600']"
2024_8_6]9]46]43,353200,353200,"['1340', '242', '110', '249', '57', '104', '118', '255', '9', '39', '374', '387', '40', '134', '19', '44', '161', '960', '212', '404']","['+19650', '+19660', '+19670', '+19680', '+19700', '+19750', '+19770', '+19780', '+19800', '+19810', '+19820', '+19830', '+19840', '+19850', '+19860', '+19870', '+19890', '+19900', '+19940', '+19950']"
2024_8_6]9]46]43,003090,003090,"['6', '9', '6', '414', '52', '4', '314', '11', '16', '69', '80', '73', '85', '945', '50', '41', '61', '75', '201', '1']","['+19730', '+19740', '+19750', '+19760', '+19770', '+19790', '+19810', '+19820', '+19830', '+19840', '+19850', '+19860', '+19890', '+19900', '+19910', '+19920', '+19930', '+19940', '+19950', '+19970']"
2024_8_6]9]46]43,005940,005940,"['3714', '4281', '1587', '173', '1784', '855', '112', '168', '87', '251', '424', '24', '9', '782', '1151', '3339', '1702', '1245', '3293', '1614']","['+12810', '+12820', '+12830', '+12840', '+12850', '+12860', '+12870', '+12880', '+12890', '+12900', '+12910', '+12930', '+12940', '+12950', '+12960', '+12970', '+12980', '+12990', '+13000', '+13010']"
2024_8_6]9]46]43,010140,010140,"['6192', '4019', '1392', '2763', '9814', '1967', '2106', '18033', '52843', '5760', '5030', '22667', '25255', '22074', '39535', '51760', '17445', '50624', '58574', '222335']","['+10810', '+10820', '+10830', '+10840', '+10850', '+10860', '+10870', '+10880', '+10890', '+10900', '+10910', '+10920', '+10930', '+10940', '+10950', '+10960', '+10970', '+10980', '+10990', '+11000']"
2024_8_6]9]46]43,032640,032640,"['3861', '8546', '5191', '6290', '2225', '1026', '1065', '3420', '528', '980', '2103', '4801', '5081', '2812', '6456', '2680', '4816', '2611', '3540', '2233']","['+9790', '+9800', '+9810', '+9820', '+9830', '+9840', '+9850', '+9860', '+9870', '+9880', '+9890', '+9900', '+9910', '+9920', '+9930', '+9940', '+9950', '+9960', '+9970', '+9980']"
2024_8_6]9]46]43,034020,034020,"['1959', '1434', '2926', '892', '2299', '1028', '1071', '2846', '2257', '200', '1855', '5031', '11643', '7174', '6171', '2672', '5829', '10834', '1412', '3601']","['+17030', '+17040', '+17050', '+17060', '+17070', '+17080', '+17090', '+17100', '+17110', '+17120', '+17130', '+17140', '+17150', '+17160', '+17170', '+17180', '+17190', '+17200', '+17210', '+17220']"
2024_8_6]9]46]43,088980,088980,"['1222', '875', '6351', '10201', '6933', '2202', '5560', '5919', '5133', '6100', '2011', '6680', '16026', '10515', '5790', '6756', '9866', '16513', '43733', '1459']","['+11820', '+11830', '+11840', '+11850', '+11860', '+11870', '+11880', '+11890', '+11900', '+11910', '+11920', '+11930', '+11940', '+11950', '+11960', '+11970', '+11980', '+11990', '+12000', '+12010']"
2024_8_6]9]46]43,103590,103590,"['990', '618', '1045', '654', '480', '506', '649', '306', '2855', '28', '678', '2049', '2609', '2483', '3543', '1198', '5298', '762', '1262', '2176']","['+21000', '+21050', '+21100', '+21150', '+21200', '+21250', '+21300', '+21350', '+21400', '+21450', '+21500', '+21550', '+21600', '+21650', '+21700', '+21750', '+21800', '+21850', '+21900', '+21950']"
2024_8_6]9]46]43,105630,105630,"['107', '7', '625', '27', '384', '79', '51', '160', '2', '152', '35', '242', '21', '17', '50', '50', '73', '260', '50', '38']","['+17860', '+17890', '+17900', '+17910', '+17920', '+17930', '+17940', '+17950', '+17960', '+17970', '+17990', '+18000', '+18010', '+18020', '+18050', '+18080', '+18090', '+18100', '+18110', '+18120']"
2024_8_6]9]46]43,181710,181710,"['412', '300', '400', '1', '5', '115', '105', '231', '437', '110', '212', '146', '238', '26', '192', '287', '148', '117', '20', '10']","['+18750', '+18760', '+18840', '+18850', '+18860', '+18870', '+18880', '+18890', '+18900', '+18910', '+18920', '+18930', '+18940', '+18950', '+18980', '+18990', '+19000', '+19070', '+19100', '+19110']"
2024_8_6]9]46]43,272210,272210,"['1239', '1505', '2300', '2615', '4847', '1072', '892', '1231', '10', '80', '1956', '6620', '1713', '1130', '2980', '2069', '1319', '310', '500', '322']","['+18860', '+18870', '+18880', '+18890', '+18900', '+18910', '+18920', '+18930', '+18940', '+18950', '+18960', '+18970', '+18980', '+18990', '+19000', '+19010', '+19020', '+19030', '+19040', '+19050']"
2024_8_6]9]46]43,323410,323410,"['295', '336', '529', '432', '881', '226', '6199', '341', '32', '964', '3348', '3780', '3487', '14649', '2818', '5110', '4020', '7470', '3111', '13232']","['+19910', '+19920', '+19930', '+19940', '+19950', '+19960', '+19970', '+19980', '+19990', '+20000', '+20050', '+20100', '+20150', '+20200', '+20250', '+20300', '+20350', '+20400', '+20450', '+20500']"
2024_8_6]9]46]43,316140,316140,"['1466', '4568', '3917', '1058', '2776', '2080', '7551', '6208', '9337', '5017', '1274', '4286', '7532', '11489', '22653', '4510', '1838', '2428', '1444', '984']","['+14410', '+14420', '+14430', '+14440', '+14450', '+14460', '+14470', '+14480', '+14490', '+14500', '+14510', '+14520', '+14530', '+14540', '+14550', '+14560', '+14570', '+14580', '+14590', '+14600']"
2024_8_6]9]46]43,034020,034020,"['1959', '1434', '2926', '892', '2299', '1028', '1071', '2846', '2257', '200', '1855', '5031', '11643', '7174', '6171', '2672', '5829', '10834', '1412', '3601']","['+17030', '+17040', '+17050', '+17060', '+17070', '+17080', '+17090', '+17100', '+17110', '+17120', '+17130', '+17140', '+17150', '+17160', '+17170', '+17180', '+17190', '+17200', '+17210', '+17220']"
2024_8_6]9]46]43,001440,001440,"['0', '0', '0', '0', '0', '0', '0', '75', '610', '3019', '5059', '11488', '1765', '0', '0', '0', '0', '0', '0', '0']","['-0', '-0', '-0', '-0', '-0', '-0', '-0', '+12860', '+12870', '+12880', '+12890', '+12900', '+12910', '-0', '-0', '-0', '-0', '-0', '-0', '-0']"
2024_8_6]9]46]43,011200,011200,"['323', '20', '50', '51', '55', '108', '587', '116', '152', '3521', '362', '2330', '3242', '2852', '9803', '624', '673', '1135', '1382', '3492']","['+17450', '+17470', '+17480', '+17490', '+17500', '+17510', '+17520', '+17530', '+17540', '+17550', '+17560', '+17570', '+17580', '+17590', '+17600', '+17610', '+17620', '+17630', '+17640', '+17650']"
2024_8_6]9]46]43,017960,017960,"['106', '335', '192', '1277', '640', '586', '529', '5041', '732', '1', '834', '178', '124', '1036', '1161', '6', '1185', '2521', '6553', '1231']","['+11220', '+11230', '+11240', '+11250', '+11260', '+11270', '+11280', '+11290', '+11300', '+11310', '+11340', '+11350', '+11360', '+11370', '+11380', '+11390', '+11400', '+11410', '+11420', '+11430']"
2024_8_6]9]46]43,024110,024110,"['3823', '1923', '1205', '1331', '1021', '1992', '1561', '1528', '2141', '478', '85', '1001', '2143', '13971', '233', '1614', '5981', '6642', '1760', '5546']","['+13150', '+13160', '+13170', '+13180', '+13190', '+13200', '+13210', '+13220', '+13230', '+13240', '+13250', '+13260', '+13270', '+13280', '+13290', '+13300', '+13310', '+13320', '+13330', '+13340']"
2024_8_6]9]46]43,032350,032350,"['13', '197', '304', '5436', '2076', '384', '778', '313', '859', '101', '1293', '300', '620', '1467', '4825', '2735', '2540', '2690', '2843', '11796']","['+8860', '+8870', '+8880', '+8890', '+8900', '+8910', '+8920', '+8930', '+8940', '+8950', '+8960', '+8970', '+8980', '+8990', '+9000', '+9010', '+9020', '+9030', '+9040', '+9050']"
2024_8_6]9]46]43,032640,032640,"['3861', '8556', '5191', '6290', '2225', '1026', '1065', '3420', '528', '980', '2102', '4801', '5081', '2812', '6456', '2680', '4816', '2611', '3540', '2233']","['+9790', '+9800', '+9810', '+9820', '+9830', '+9840', '+9850', '+9860', '+9870', '+9880', '+9890', '+9900', '+9910', '+9920', '+9930', '+9940', '+9950', '+9960', '+9970', '+9980']"
2024_8_6]9]46]43,034220,034220,"['1106', '389', '770', '296', '175', '764', '58', '7', '589', '239', '3270', '323', '4324', '1403', '3529', '3797', '1394', '2445', '12271', '1380']","['+10580', '+10590', '+10600', '+10610', '+10620', '+10650', '+10660', '+10670', '+10680', '+10690', '+10700', '+10710', '+10720', '+10730', '+10740', '+10750', '+10760', '+10770', '+10780', '+10790']"
2024_8_6]9]46]43,035250,035250,"['940', '568', '469', '227', '1457', '750', '6318', '1879', '319', '866', '1934', '2100', '2186', '5462', '8630', '1036', '1265', '5518', '1228', '1868']","['+14060', '+14070', '+14080', '+14090', '+14100', '+14110', '+14120', '+14130', '+14140', '+14150', '+14160', '+14170', '+14180', '+14190', '+14200', '+14210', '+14220', '+14230', '+14240', '+14250']"
2024_8_6]9]46]43,088980,088980,"['1222', '875', '6351', '10201', '6933', '2202', '5560', '5919', '5133', '6100', '2010', '6680', '16026', '10515', '5790', '6756', '9866', '16513', '43733', '1459']","['+11820', '+11830', '+11840', '+11850', '+11860', '+11870', '+11880', '+11890', '+11900', '+11910', '+11920', '+11930', '+11940', '+11950', '+11960', '+11970', '+11980', '+11990', '+12000', '+12010']"
2024_8_6]9]46]43,093370,093370,"['530', '566', '149', '384', '59', '102', '6639', '741', '23', '582', '538', '2320', '1891', '1171', '2276', '475', '891', '3088', '898', '630']","['+5720', '+5730', '+5740', '+5750', '+5760', '+5770', '+5780', '+5790', '+5800', '+5820', '+5830', '+5840', '+5850', '+5860', '+5870', '+5880', '+5890', '+5900', '+5910', '+5920']"
2024_8_6]9]46]43,323410,323410,"['295', '336', '529', '432', '881', '226', '6199', '341', '32', '964', '3398', '3780', '3487', '14649', '2818', '5110', '4020', '7470', '3111', '13232']","['+19910', '+19920', '+19930', '+19940', '+19950', '+19960', '+19970', '+19980', '+19990', '+20000', '+20050', '+20100', '+20150', '+20200', '+20250', '+20300', '+20350', '+20400', '+20450', '+20500']"
2024_8_6]9]46]43,336260,336260,"['35', '103', '435', '73', '12', '179', '1455', '57', '24', '78', '104', '8', '21', '1689', '2011', '4407', '28', '3', '1121', '6']","['+17580', '+17590', '+17600', '+17610', '+17630', '+17640', '+17650', '+17660', '+17700', '+17710', '+17780', '+17810', '+17820', '+17830', '+17840', '+17850', '+17860', '+17870', '+17880', '+17890']"
2024_8_6]9]46]43,353200,353200,"['1340', '242', '110', '249', '57', '104', '118', '535', '9', '39', '374', '387', '40', '134', '19', '44', '161', '960', '212', '404']","['+19650', '+19660', '+19670', '+19680', '+19700', '+19750', '+19770', '+19780', '+19800', '+19810', '+19820', '+19830', '+19840', '+19850', '+19860', '+19870', '+19890', '+19900', '+19940', '+19950']"
2024_8_6]9]46]43,001440,001440,"['0', '0', '0', '0', '0', '0', '0', '75', '610', '3019', '5159', '11488', '1765', '0', '0', '0', '0', '0', '0', '0']","['-0', '-0', '-0', '-0', '-0', '-0', '-0', '+12860', '+12870', '+12880', '+12890', '+12900', '+12910', '-0', '-0', '-0', '-0', '-0', '-0', '-0']"
2024_8_6]9]46]43,005940,005940,"['3714', '4281', '1587', '173', '1784', '855', '112', '168', '87', '251', '421', '24', '9', '782', '1151', '3339', '1702', '1245', '3293', '1614']","['+12810', '+12820', '+12830', '+12840', '+12850', '+12860', '+12870', '+12880', '+12890', '+12900', '+12910', '+12930', '+12940', '+12950', '+12960', '+12970', '+12980', '+12990', '+13000', '+13010']"
2024_8_6]9]46]43,006360,006360,"['10', '44', '293', '1036', '1000', '50', '21', '15', '688', '363', '675', '172', '249', '816', '95', '1554', '209', '40', '1827', '316']","['+17800', '+17810', '+17820', '+17830', '+17840', '+17850', '+17860', '+17870', '+17880', '+17890', '+17900', '+17910', '+17920', '+17930', '+17940', '+17950', '+17960', '+17970', '+17980', '+17990']"
2024_8_6]9]46]43,010140,010140,"['6192', '4019', '1392', '2763', '9814', '1967', '2106', '18033', '52843', '5760', '4981', '22667', '25255', '22074', '39535', '51760', '17445', '50624', '58574', '222335']","['+10810', '+10820', '+10830', '+10840', '+10850', '+10860', '+10870', '+10880', '+10890', '+10900', '+10910', '+10920', '+10930', '+10940', '+10950', '+10960', '+10970', '+10980', '+10990', '+11000']"
2024_8_6]9]46]43,011200,011200,"['323', '20', '50', '51', '55', '108', '587', '116', '152', '3531', '362', '2330', '3242', '2852', '9803', '624', '673', '1135', '1382', '3492']","['+17450', '+17470', '+17480', '+17490', '+17500', '+17510', '+17520', '+17530', '+17540', '+17550', '+17560', '+17570', '+17580', '+17590', '+17600', '+17610', '+17620', '+17630', '+17640', '+17650']"
2024_8_6]9]46]43,015760,015760,"['820', '9636', '2635', '460', '1402', '567', '1895', '1192', '1464', '1856', '1518', '14965', '2035', '1154', '2646', '909', '7152', '3119', '8856', '943']","['+18890', '+18900', '+18910', '+18920', '+18930', '+18940', '+18950', '+18960', '+18970', '+18980', '+18990', '+19000', '+19010', '+19020', '+19030', '+19040', '+19050', '+19060', '+19070', '+19080']"
2024_8_6]9]46]43,024110,024110,"['3823', '1923', '1205', '1331', '1021', '1992', '1561', '1528', '2141', '478', '84', '1001', '2143', '13971', '233', '1614', '5981', '6642', '1760', '5546']","['+13150', '+13160', '+13170', '+13180', '+13190', '+13200', '+13210', '+13220', '+13230', '+13240', '+13250', '+13260', '+13270', '+13280', '+13290', '+13300', '+13310', '+13320', '+13330', '+13340']"
2024_8_6]9]46]43,034020,034020,"['1959', '1434', '2926', '892', '2299', '1028', '1071', '2847', '2264', '200', '1854', '5031', '11643', '7174', '6171', '2672', '5829', '10834', '1412', '3601']","['+17030', '+17040', '+17050', '+17060', '+17070', '+17080', '+17090', '+17100', '+17110', '+17120', '+17130', '+17140', '+17150', '+17160', '+17170', '+17180', '+17190', '+17200', '+17210', '+17220']"
2024_8_6]9]46]43,034220,034220,"['1106', '389', '770', '296', '175', '764', '58', '7', '589', '359', '3270', '323', '4324', '1403', '3529', '3797', '1394', '2445', '12271', '1380']","['+10580', '+10590', '+10600', '+10610', '+10620', '+10650', '+10660', '+10670', '+10680', '+10690', '+10700', '+10710', '+10720', '+10730', '+10740', '+10750', '+10760', '+10770', '+10780', '+10790']"
2024_8_6]9]46]43,103590,103590,"['990', '618', '1045', '654', '480', '506', '649', '306', '2855', '50', '678', '2049', '2609', '2483', '3543', '1198', '5298', '852', '1262', '2176']","['+21000', '+21050', '+21100', '+21150', '+21200', '+21250', '+21300', '+21350', '+21400', '+21450', '+21500', '+21550', '+21600', '+21650', '+21700', '+21750', '+21800', '+21850', '+21900', '+21950']"
2024_8_6]9]46]43,272210,272210,"['1239', '1505', '2300', '2615', '4847', '1072', '892', '1232', '10', '80', '1956', '6620', '1713', '1130', '2980', '2069', '1319', '310', '500', '322']","['+18860', '+18870', '+18880', '+18890', '+18900', '+18910', '+18920', '+18930', '+18940', '+18950', '+18960', '+18970', '+18980', '+18990', '+19000', '+19010', '+19020', '+19030', '+19040', '+19050']"
2024_8_6]9]46]43,316140,316140,"['1466', '4568', '3917', '1058', '2776', '2080', '7551', '6208', '9337', '5087', '1123', '4286', '7532', '11489', '22653', '4510', '1838', '2428', '1444', '984']","['+14410', '+14420', '+14430', '+14440', '+14450', '+14460', '+14470', '+14480', '+14490', '+14500', '+14510', '+14520', '+14530', '+14540', '+14550', '+14560', '+14570', '+14580', '+14590', '+14600']"
2024_8_6]9]46]43,353200,353200,"['1340', '242', '110', '249', '57', '104', '118', '535', '9', '39', '373', '387', '40', '134', '19', '44', '8', '161', '960', '212']","['+19650', '+19660', '+19670', '+19680', '+19700', '+19750', '+19770', '+19780', '+19800', '+19810', '+19820', '+19830', '+19840', '+19850', '+19860', '+19870', '+19880', '+19890', '+19900', '+19940']"
2024_8_6]9]46]43,035250,035250,"['940', '568', '469', '227', '1457', '750', '6318', '1879', '319', '866', '1933', '2100', '2186', '5462', '8630', '1036', '1265', '5518', '1228', '1868']","['+14060', '+14070', '+14080', '+14090', '+14100', '+14110', '+14120', '+14130', '+14140', '+14150', '+14160', '+14170', '+14180', '+14190', '+14200', '+14210', '+14220', '+14230', '+14240', '+14250']"
2024_8_6]9]46]43,042670,042670,"['15594', '7167', '3696', '6947', '6918', '10649', '6168', '11882', '13406', '3199', '12632', '5388', '4278', '4137', '5380', '5385', '1723', '9923', '36879', '9293']","['+7000', '+7010', '+7020', '+7030', '+7040', '+7050', '+7060', '+7070', '+7080', '+7090', '+7100', '+7110', '+7120', '+7130', '+7140', '+7150', '+7160', '+7170', '+7180', '+7190']"
2024_8_6]9]46]43,090460,090460,"['8', '633', '848', '307', '822', '212', '525', '2', '667', '3', '273', '45', '201', '44', '8', '149', '221', '306', '1201', '501']","['+19070', '+19080', '+19090', '+19100', '+19110', '+19120', '+19130', '+19140', '+19150', '+19160', '+19180', '+19190', '+19200', '+19220', '+19240', '+19250', '+19260', '+19270', '+19280', '+19290']"
2024_8_6]9]46]43,103590,103590,"['987', '618', '1044', '657', '480', '506', '649', '306', '2865', '51', '679', '2049', '2609', '2483', '3543', '1198', '5298', '852', '1262', '2176']","['+21000', '+21050', '+21100', '+21150', '+21200', '+21250', '+21300', '+21350', '+21400', '+21450', '+21500', '+21550', '+21600', '+21650', '+21700', '+21750', '+21800', '+21850', '+21900', '+21950']"
2024_8_6]9]46]43,323410,323410,"['295', '336', '529', '432', '881', '226', '6199', '341', '32', '984', '3398', '3780', '3487', '14649', '2818', '5110', '4020', '7470', '3111', '13232']","['+19910', '+19920', '+19930', '+19940', '+19950', '+19960', '+19970', '+19980', '+19990', '+20000', '+20050', '+20100', '+20150', '+20200', '+20250', '+20300', '+20350', '+20400', '+20450', '+20500']"
2024_8_6]9]46]43,001440,001440,"['0', '0', '0', '0', '0', '0', '0', '75', '610', '3019', '5159', '11488', '1765', '0', '0', '0', '0', '0', '0', '0']","['-0', '-0', '-0', '-0', '-0', '-0', '-0', '+12860', '+12870', '+12880', '+12890', '+12900', '+12910', '-0', '-0', '-0', '-0', '-0', '-0', '-0']"
2024_8_6]9]46]44,003690,003690,"['1601', '3978', '2652', '3520', '2565', '2012', '4170', '2481', '1754', '2878', '248', '1', '1667', '1919', '344', '992', '9863', '3001', '1144', '50']","['-7870', ' 7880', '+7890', '+7900', '+7910', '+7920', '+7930', '+7940', '+7950', '+7960', '+7970', '+7980', '+7990', '+8000', '+8010', '+8020', '+8030', '+8040', '+8050', '+8060']"
2024_8_6]9]46]44,006360,006360,"['10', '44', '293', '1036', '1000', '50', '21', '15', '688', '352', '670', '172', '249', '816', '95', '1554', '209', '40', '1827', '316']","['+17800', '+17810', '+17820', '+17830', '+17840', '+17850', '+17860', '+17870', '+17880', '+17890', '+17900', '+17910', '+17920', '+17930', '+17940', '+17950', '+17960', '+17970', '+17980', '+17990']"
2024_8_6]9]46]44,006800,006800,"['1046', '2588', '1808', '1529', '5', '198', '8160', '600', '1', '513', '551', '3142', '1807', '5018', '318', '2764', '6044', '2131', '4746', '154']","['+6920', '+6930', '+6940', '+6950', '+6960', '+6970', '+6980', '+6990', '+7000', '+7010', '+7020', '+7030', '+7040', '+7050', '+7060', '+7070', '+7080', '+7090', '+7100', '+7110']"
2024_8_6]9]46]44,010140,010140,"['6192', '4019', '1392', '2763', '9814', '1967', '2106', '18033', '52843', '5760', '5178', '22668', '25255', '22074', '39535', '51760', '17445', '50624', '58574', '222335']","['+10810', '+10820', '+10830', '+10840', '+10850', '+10860', '+10870', '+10880', '+10890', '+10900', '+10910', '+10920', '+10930', '+10940', '+10950', '+10960', '+10970', '+10980', '+10990', '+11000']"
2024_8_6]9]46]44,012630,012630,"['35', '136', '60', '44', '65', '64', '1353', '1000', '14', '270', '296', '586', '72', '131', '403', '237', '3', '1', '18', '23']","['-9190', '-9200', '-9210', '-9220', '-9230', '-9240', '-9250', '-9260', '-9270', ' 9280', '+9290', '+9300', '+9310', '+9320', '+9330', '+9340', '+9360', '+9380', '+9390', '+9400']"
2024_8_6]9]46]44,024110,024110,"['3823', '1923', '1205', '1331', '1021', '1992', '1561', '1528', '2141', '478', '84', '1001', '2143', '13971', '233', '1614', '5981', '6642', '1760', '5546']","['+13150', '+13160', '+13170', '+13180', '+13190', '+13200', '+13210', '+13220', '+13230', '+13240', '+13250', '+13260', '+13270', '+13280', '+13290', '+13300', '+13310', '+13320', '+13330', '+13340']"
2024_8_6]9]46]44,034020,034020,"['1959', '1434', '2926', '892', '2299', '1028', '1071', '2842', '2264', '320', '1954', '5031', '11663', '7174', '6171', '2672', '5829', '10834', '1412', '3601']","['+17030', '+17040', '+17050', '+17060', '+17070', '+17080', '+17090', '+17100', '+17110', '+17120', '+17130', '+17140', '+17150', '+17160', '+17170', '+17180', '+17190', '+17200', '+17210', '+17220']"
2024_8_6]9]46]44,042670,042670,"['15594', '7167', '3696', '6947', '6918', '10649', '6168', '11882', '13406', '3117', '12632', '5388', '4278', '4137', '5380', '5385', '1723', '9923', '36879', '9293']","['+7000', '+7010', '+7020', '+7030', '+7040', '+7050', '+7060', '+7070', '+7080', '+7090', '+7100', '+7110', '+7120', '+7130', '+7140', '+7150', '+7160', '+7170', '+7180', '+7190']"
2024_8_6]9]46]44,272210,272210,"['1239', '1505', '2300', '2615', '4847', '1072', '892', '1232', '10', '80', '1956', '6620', '1713', '1130', '2980', '2069', '1319', '310', '500', '322']","['+18860', '+18870', '+18880', '+18890', '+18900', '+18910', '+18920', '+18930', '+18940', '+18950', '+18960', '+18970', '+18980', '+18990', '+19000', '+19010', '+19020', '+19030', '+19040', '+19050']"
2024_8_6]9]46]44,323410,323410,"['295', '336', '529', '432', '881', '226', '6199', '341', '32', '984', '3398', '3780', '3487', '14749', '2818', '5110', '4020', '7470', '3111', '13232']","['+19910', '+19920', '+19930', '+19940', '+19950', '+19960', '+19970', '+19980', '+19990', '+20000', '+20050', '+20100', '+20150', '+20200', '+20250', '+20300', '+20350', '+20400', '+20450', '+20500']"
2024_8_6]9]46]44,272210,272210,"['1239', '1505', '2300', '2615', '4847', '1072', '892', '1232', '10', '80', '1956', '6620', '1713', '1130', '2980', '2069', '1319', '310', '500', '322']","['+18860', '+18870', '+18880', '+18890', '+18900', '+18910', '+18920', '+18930', '+18940', '+18950', '+18960', '+18970', '+18980', '+18990', '+19000', '+19010', '+19020', '+19030', '+19040', '+19050']"
2024_8_6]9]46]44,272210,272210,"['1239', '1505', '2300', '2615', '4847', '1072', '892', '1232', '10', '80', '1956', '6620', '1713', '1130', '2980', '2069', '1319', '310', '500', '322']","['+18860', '+18870', '+18880', '+18890', '+18900', '+18910', '+18920', '+18930', '+18940', '+18950', '+18960', '+18970', '+18980', '+18990', '+19000', '+19010', '+19020', '+19030', '+19040', '+19050']"
2024_8_6]9]46]44,005420,005420,"['132', '74', '98', '3', '6', '64', '16', '1', '134', '16', '1', '26', '4', '109', '307', '511', '21', '361', '375', '1736']","['+18610', '+18630', '+18650', '+18660', '+18680', '+18690', '+18750', '+18760', '+18790', '+18810', '+18820', '+18840', '+18850', '+18870', '+18900', '+18920', '+18940', '+18950', '+18960', '+18970']"
2024_8_6]9]46]44,010140,010140,"['6192', '4019', '1392', '2763', '9814', '1967', '2106', '18034', '52843', '5860', '5148', '22668', '25255', '22074', '39535', '51760', '17445', '50624', '58574', '222335']","['+10810', '+10820', '+10830', '+10840', '+10850', '+10860', '+10870', '+10880', '+10890', '+10900', '+10910', '+10920', '+10930', '+10940', '+10950', '+10960', '+10970', '+10980', '+10990', '+11000']"
2024_8_6]9]46]44,011200,011200,"['323', '20', '50', '51', '55', '108', '587', '116', '152', '3531', '361', '2330', '3242', '2852', '9803', '624', '673', '1135', '1382', '3492']","['+17450', '+17470', '+17480', '+17490', '+17500', '+17510', '+17520', '+17530', '+17540', '+17550', '+17560', '+17570', '+17580', '+17590', '+17600', '+17610', '+17620', '+17630', '+17640', '+17650']"
2024_8_6]9]46]44,015760,015760,"['820', '9636', '2635', '460', '1402', '567', '1895', '1192', '1464', '1846', '1496', '14965', '2035', '1154', '2646', '909', '7152', '3119', '8856', '943']","['+18890', '+18900', '+18910', '+18920', '+18930', '+18940', '+18950', '+18960', '+18970', '+18980', '+18990', '+19000', '+19010', '+19020', '+19030', '+19040', '+19050', '+19060', '+19070', '+19080']"
2024_8_6]9]46]44,023590,023590,"['7', '1', '4', '97', '11', '130', '151', '30', '66', '21', '65', '48', '645', '13', '65', '163', '402', '687', '18', '42']","['+17370', '+17380', '+17390', '+17400', '+17410', '+17420', '+17430', '+17440', '+17460', '+17470', '+17560', '+17570', '+17580', '+17590', '+17600', '+17620', '+17630', '+17650', '+17670', '+17700']"
2024_8_6]9]46]44,034020,034020,"['1959', '1434', '2926', '892', '2299', '1028', '1071', '2843', '2264', '320', '1954', '5031', '11663', '7174', '6171', '2672', '5829', '10834', '1412', '3601']","['+17030', '+17040', '+17050', '+17060', '+17070', '+17080', '+17090', '+17100', '+17110', '+17120', '+17130', '+17140', '+17150', '+17160', '+17170', '+17180', '+17190', '+17200', '+17210', '+17220']"
2024_8_6]9]46]44,079160,079160,"['2999', '3315', '1841', '1468', '7026', '2543', '1206', '2656', '7518', '92', '983', '3448', '3190', '5295', '7985', '2016', '2077', '1927', '3421', '8345']","['+5460', '+5470', '+5480', '+5490', '+5500', '+5510', '+5520', '+5530', '+5540', '+5550', '+5560', '+5570', '+5580', '+5590', '+5600', '+5610', '+5620', '+5630', '+5640', '+5650']"
2024_8_6]9]46]44,316140,316140,"['1466', '4568', '3917', '1058', '2776', '2080', '7541', '6208', '9334', '5097', '1120', '4286', '7532', '11489', '22653', '4510', '1838', '2428', '1444', '984']","['+14410', '+14420', '+14430', '+14440', '+14450', '+14460', '+14470', '+14480', '+14490', '+14500', '+14510', '+14520', '+14530', '+14540', '+14550', '+14560', '+14570', '+14580', '+14590', '+14600']"
